Order_ID,Customer_ID,Order_Date,Order_Time,Day_of_Week,Item_Name,Category,Size,Quantity,Order_Channel,Total_Amount
271,605,2025-05-05,14:20,Monday,Wings (8 pcs),Wings,Standard,4,Online,91.92
272,4239,2025-10-19,19:56,Sunday,Cheesy Pepperoni Pizza,Pizza,Medium,4,Online,83.16
273,7461,2025-07-18,21:53,Friday,Spicy Chicken Pizza,Pizza,Small,4,Online,74.84
274,2644,2024-05-07,22:14,Tuesday,BBQ Chicken Pizza,Pizza,Medium,2,Walk-in,41.58
275,5203,2024-12-20,22:17,Friday,Prawns Paradise Pizza,Pizza,Small,3,Walk-in,56.13
276,5251,2024-05-08,18:37,Wednesday,Prawns Paradise Pizza,Pizza,Large,1,Online,24.95
277,338,2024-06-06,21:01,Thursday,Spicy Chicken Pizza,Pizza,Large,3,Online,74.84
278,1727,2024-03-24,21:26,Sunday,Italiano Pizza,Pizza,Large,3,Online,74.84
279,7837,2025-09-24,18:15,Wednesday,Meat Feast Pizza,Pizza,Medium,3,Online,62.37
280,598,2025-12-02,20:10,Tuesday,Caesar Salad,Salad,Standard,3,Phone,29.97
281,1672,2025-03-26,19:09,Wednesday,Wings (8 pcs),Wings,Standard,4,Phone,91.92
282,1072,2024-11-16,21:32,Saturday,Cheesy Garlic Bread,Side,Standard,3,Phone,35.97
283,1004,2025-07-29,18:15,Tuesday,Chicken Parmesan Pizza,Pizza,Medium,2,Phone,41.58
284,7080,2024-05-24,20:15,Friday,Chicken Parmesan Pizza,Pizza,Small,3,Phone,56.13
285,6252,2024-06-12,18:32,Wednesday,Cheesy Garlic Bread,Side,Standard,3,Walk-in,35.97
286,190,2025-04-23,13:25,Wednesday,Soft Drink 1.25L,Drink,Standard,3,Phone,23.97
287,4779,2025-06-01,19:03,Sunday,Pasta Carbonara,Pasta,Standard,2,Walk-in,39.98
288,4397,2024-10-15,12:06,Tuesday,Soft Drink 1.25L,Drink,Standard,4,Phone,31.96
289,2998,2025-03-17,12:03,Monday,BBQ Chicken Pizza,Pizza,Medium,3,Phone,62.37
290,3165,2025-08-06,19:48,Wednesday,Margherita Pizza,Pizza,Medium,3,Walk-in,59.97
291,7988,2025-07-17,13:23,Thursday,Farmhouse Classic Pizza,Pizza,Large,1,Walk-in,24.95
292,4936,2024-12-13,19:32,Friday,Garlic Bread,Side,Standard,2,Walk-in,17.98
293,2729,2024-02-11,21:33,Sunday,Italiano Pizza,Pizza,Small,2,Online,37.42
294,7630,2025-04-12,20:10,Saturday,BBQ Chicken Pizza,Pizza,Large,2,Phone,49.9
295,6786,2025-02-06,19:31,Thursday,Prawns Paradise Pizza,Pizza,Large,3,Online,74.84
296,2714,2025-12-26,20:26,Friday,Prawns Paradise Pizza,Pizza,Medium,1,Phone,20.79
297,3888,2025-08-20,18:41,Wednesday,Prawns Paradise Pizza,Pizza,Large,1,Online,24.95
298,3936,2025-08-15,18:40,Friday,Vegetarian Classic Pizza,Pizza,Large,1,Online,23.99
299,1985,2025-09-26,12:44,Friday,Caesar Salad,Salad,Standard,2,Online,19.98
300,3431,2024-04-22,14:44,Monday,Margherita Pizza,Pizza,Small,4,Phone,71.96
301,5959,2024-07-27,13:08,Saturday,Wings (8 pcs),Wings,Standard,4,Online,91.92
302,3919,2025-06-15,19:20,Sunday,Margherita Pizza,Pizza,Large,3,Online,71.96
303,2903,2024-06-26,20:55,Wednesday,Pasta Carbonara,Pasta,Standard,3,Online,59.97
304,7843,2025-11-28,18:35,Friday,Farmhouse Classic Pizza,Pizza,Large,4,Walk-in,99.79
305,1699,2024-11-01,20:31,Friday,Vegetarian Classic Pizza,Pizza,Medium,3,Online,59.97
306,7649,2024-11-20,22:46,Wednesday,Soft Drink 1.25L,Drink,Standard,3,Online,23.97
307,6705,2024-10-07,19:49,Monday,Prawns Paradise Pizza,Pizza,Small,4,Phone,74.84
308,648,2024-05-29,19:28,Wednesday,Prawns Paradise Pizza,Pizza,Small,3,Online,56.13
309,1656,2025-11-02,21:17,Sunday,Farmhouse Classic Pizza,Pizza,Large,4,Walk-in,99.79
310,6070,2025-07-29,20:15,Tuesday,Farmhouse Classic Pizza,Pizza,Small,1,Online,18.71
311,821,2024-02-21,19:45,Wednesday,Vegetarian Classic Pizza,Pizza,Large,2,Walk-in,47.98
312,7902,2025-04-28,20:59,Monday,Chicken Parmesan Pizza,Pizza,Large,2,Walk-in,49.9
313,5330,2024-06-10,18:18,Monday,Wings (8 pcs),Wings,Standard,4,Phone,91.92
314,5344,2024-11-24,20:34,Sunday,Prawns Paradise Pizza,Pizza,Large,1,Walk-in,24.95
315,6851,2024-02-08,19:31,Thursday,Spicy Chicken Pizza,Pizza,Medium,2,Walk-in,41.58
316,4653,2024-07-09,20:59,Tuesday,Prawns Paradise Pizza,Pizza,Small,1,Phone,18.71
317,6972,2024-12-09,19:17,Monday,Prawns Paradise Pizza,Pizza,Medium,4,Walk-in,83.16
318,3760,2024-07-16,20:45,Tuesday,Chicken Parmesan Pizza,Pizza,Medium,2,Online,41.58
319,4652,2024-07-09,20:12,Tuesday,Meat Feast Pizza,Pizza,Large,3,Phone,74.84
320,2687,2024-06-28,13:42,Friday,Caesar Salad,Salad,Standard,4,Online,39.96
321,7667,2024-04-07,18:16,Sunday,Spicy Chicken Pizza,Pizza,Small,4,Phone,74.84
322,2474,2025-01-27,20:36,Monday,Vegetarian Classic Pizza,Pizza,Medium,3,Phone,59.97
323,1936,2024-01-12,13:07,Friday,Farmhouse Classic Pizza,Pizza,Large,3,Online,74.84
324,4117,2025-04-21,22:56,Monday,Prawns Paradise Pizza,Pizza,Small,4,Online,74.84
325,7505,2025-12-21,22:23,Sunday,Prawns Paradise Pizza,Pizza,Large,1,Online,24.95
326,1255,2025-09-21,19:38,Sunday,Vegetarian Classic Pizza,Pizza,Small,2,Phone,35.98
327,6570,2025-01-17,20:13,Friday,Wings (8 pcs),Wings,Standard,4,Online,91.92
328,5766,2024-09-10,19:58,Tuesday,Cheesy Pepperoni Pizza,Pizza,Large,4,Online,99.79
329,4397,2025-07-31,14:20,Thursday,Chicken Parmesan Pizza,Pizza,Small,2,Online,37.42
330,1683,2025-06-16,20:31,Monday,Pasta Carbonara,Pasta,Standard,1,Online,19.99
331,1081,2024-04-03,19:29,Wednesday,Pasta Carbonara,Pasta,Standard,1,Phone,19.99
332,6611,2025-07-31,18:01,Thursday,Italiano Pizza,Pizza,Large,4,Online,99.79
333,599,2025-02-09,12:22,Sunday,Farmhouse Classic Pizza,Pizza,Small,2,Online,37.42
334,7650,2025-12-18,19:18,Thursday,Cheesy Pepperoni Pizza,Pizza,Large,1,Walk-in,24.95
335,7302,2025-02-22,19:55,Saturday,Spicy Chicken Pizza,Pizza,Small,4,Phone,74.84
336,7899,2025-01-21,20:34,Tuesday,Caesar Salad,Salad,Standard,1,Online,9.99
337,4402,2024-05-16,19:08,Thursday,Garlic Bread,Side,Standard,1,Walk-in,8.99
338,5518,2024-08-16,20:27,Friday,Meat Feast Pizza,Pizza,Small,3,Phone,56.13
339,3774,2025-06-28,19:17,Saturday,Caesar Salad,Salad,Standard,2,Walk-in,19.98
340,6276,2024-07-12,22:56,Friday,Chicken Parmesan Pizza,Pizza,Small,4,Online,74.84
341,4866,2024-01-17,12:38,Wednesday,Vegetarian Classic Pizza,Pizza,Small,1,Walk-in,17.99
342,3596,2025-11-19,18:13,Wednesday,Italiano Pizza,Pizza,Small,1,Phone,18.71
343,6683,2024-02-27,22:36,Tuesday,BBQ Chicken Pizza,Pizza,Large,3,Walk-in,74.84
344,7179,2024-11-22,14:42,Friday,Cheesy Garlic Bread,Side,Standard,2,Phone,23.98
345,500,2025-06-17,20:37,Tuesday,Vegetarian Classic Pizza,Pizza,Medium,3,Phone,59.97
346,7966,2024-06-28,19:41,Friday,Wings (8 pcs),Wings,Standard,4,Walk-in,91.92
347,3411,2025-11-18,19:19,Tuesday,Caesar Salad,Salad,Standard,3,Online,29.97
348,6958,2025-01-20,18:54,Monday,Spicy Chicken Pizza,Pizza,Large,4,Walk-in,99.79
349,3381,2025-12-25,22:35,Thursday,BBQ Chicken Pizza,Pizza,Medium,1,Online,20.79
350,1666,2025-06-26,19:05,Thursday,BBQ Chicken Pizza,Pizza,Medium,2,Phone,41.58
351,5936,2025-04-05,21:03,Saturday,Garlic Bread,Side,Standard,1,Online,8.99
352,1542,2024-10-01,21:37,Tuesday,Caesar Salad,Salad,Standard,1,Walk-in,9.99
353,2484,2025-11-18,22:00,Tuesday,Margherita Pizza,Pizza,Medium,2,Phone,39.98
354,6180,2024-08-04,19:15,Sunday,Margherita Pizza,Pizza,Large,1,Online,23.99
355,2635,2025-12-13,21:24,Saturday,Margherita Pizza,Pizza,Medium,2,Online,39.98
356,2947,2025-04-22,19:31,Tuesday,Garlic Bread,Side,Standard,3,Phone,26.97
357,7491,2025-04-22,18:20,Tuesday,Chicken Parmesan Pizza,Pizza,Large,4,Phone,99.79
358,1196,2025-02-27,12:35,Thursday,Italiano Pizza,Pizza,Large,2,Online,49.9
359,1608,2025-08-21,19:24,Thursday,Wings (8 pcs),Wings,Standard,3,Walk-in,68.94
360,6254,2025-08-06,21:46,Wednesday,Vegetarian Classic Pizza,Pizza,Medium,3,Phone,59.97
361,6003,2025-10-19,21:10,Sunday,Soft Drink 1.25L,Drink,Standard,4,Walk-in,31.96
362,5258,2024-05-23,22:33,Thursday,Soft Drink 1.25L,Drink,Standard,2,Online,15.98
363,3379,2024-02-04,14:40,Sunday,Cheesy Pepperoni Pizza,Pizza,Large,1,Walk-in,24.95
364,1792,2024-08-24,19:23,Saturday,Cheesy Pepperoni Pizza,Pizza,Large,2,Walk-in,49.9
365,55,2024-03-02,20:26,Saturday,Soft Drink 1.25L,Drink,Standard,4,Walk-in,31.96
366,2349,2024-01-13,12:52,Saturday,Meat Feast Pizza,Pizza,Large,3,Online,74.84
367,7521,2025-12-15,13:09,Monday,Wings (8 pcs),Wings,Standard,2,Walk-in,45.96
368,2190,2024-09-03,21:05,Tuesday,Margherita Pizza,Pizza,Large,3,Phone,71.96
369,1993,2025-01-17,22:14,Friday,Caesar Salad,Salad,Standard,4,Online,39.96
370,3321,2024-11-03,19:35,Sunday,Cheesy Pepperoni Pizza,Pizza,Large,1,Walk-in,24.95
371,1404,2025-05-02,13:54,Friday,Italiano Pizza,Pizza,Large,1,Online,24.95
372,7530,2025-03-20,12:13,Thursday,Cheesy Garlic Bread,Side,Standard,1,Online,11.99
373,7571,2025-12-09,13:59,Tuesday,Soft Drink 1.25L,Drink,Standard,3,Walk-in,23.97
374,7877,2024-10-14,18:09,Monday,Italiano Pizza,Pizza,Small,3,Walk-in,56.13
375,1331,2025-12-30,20:36,Tuesday,Caesar Salad,Salad,Standard,1,Phone,9.99
376,1147,2025-02-02,21:44,Sunday,Cheesy Garlic Bread,Side,Standard,4,Online,47.96
377,3581,2024-03-21,18:04,Thursday,Garlic Bread,Side,Standard,1,Walk-in,8.99
378,5195,2024-12-14,18:28,Saturday,Caesar Salad,Salad,Standard,3,Walk-in,29.97
379,1522,2025-05-17,20:42,Saturday,Vegetarian Classic Pizza,Pizza,Medium,4,Phone,79.96
380,5842,2025-01-24,13:17,Friday,Cheesy Pepperoni Pizza,Pizza,Large,3,Walk-in,74.84
381,3192,2024-06-06,19:06,Thursday,Caesar Salad,Salad,Standard,2,Online,19.98
382,6237,2024-04-03,18:08,Wednesday,Meat Feast Pizza,Pizza,Medium,4,Phone,83.16
383,4545,2024-03-30,19:06,Saturday,Spicy Chicken Pizza,Pizza,Medium,4,Online,83.16
384,4900,2024-01-27,21:55,Saturday,Cheesy Pepperoni Pizza,Pizza,Medium,1,Online,20.79
385,6383,2025-01-29,13:57,Wednesday,Meat Feast Pizza,Pizza,Medium,4,Phone,83.16
386,3119,2025-07-26,18:17,Saturday,Vegetarian Classic Pizza,Pizza,Large,2,Online,47.98
387,1370,2024-11-04,19:26,Monday,Farmhouse Classic Pizza,Pizza,Medium,2,Walk-in,41.58
388,2062,2024-11-02,22:46,Saturday,Soft Drink 1.25L,Drink,Standard,1,Phone,7.99
389,877,2025-10-02,14:00,Thursday,Soft Drink 1.25L,Drink,Standard,2,Phone,15.98
390,3607,2025-02-09,19:52,Sunday,Cheesy Garlic Bread,Side,Standard,4,Phone,47.96
391,7761,2025-10-28,20:30,Tuesday,BBQ Chicken Pizza,Pizza,Medium,3,Online,62.37
392,6021,2024-11-17,20:31,Sunday,Spicy Chicken Pizza,Pizza,Medium,3,Phone,62.37
393,6689,2025-08-12,21:23,Tuesday,Vegetarian Classic Pizza,Pizza,Medium,4,Phone,79.96
394,6289,2024-04-26,20:46,Friday,Margherita Pizza,Pizza,Large,2,Online,47.98
395,567,2025-04-17,21:50,Thursday,Margherita Pizza,Pizza,Medium,3,Online,59.97
396,2481,2025-02-22,18:42,Saturday,Soft Drink 1.25L,Drink,Standard,2,Online,15.98
397,3679,2024-06-06,22:30,Thursday,Wings (8 pcs),Wings,Standard,4,Walk-in,91.92
398,302,2025-08-19,21:23,Tuesday,Caesar Salad,Salad,Standard,4,Online,39.96
399,5446,2025-12-19,19:41,Friday,Cheesy Pepperoni Pizza,Pizza,Small,2,Online,37.42
400,7912,2025-09-19,21:06,Friday,Italiano Pizza,Pizza,Large,4,Phone,99.79
401,6119,2024-01-11,19:37,Thursday,Chicken Parmesan Pizza,Pizza,Medium,2,Online,41.58
402,3794,2025-12-05,21:37,Friday,Vegetarian Classic Pizza,Pizza,Medium,3,Phone,59.97
403,857,2025-12-08,18:58,Monday,BBQ Chicken Pizza,Pizza,Medium,1,Phone,20.79
404,2556,2024-03-28,19:50,Thursday,Chicken Parmesan Pizza,Pizza,Large,2,Phone,49.9
405,800,2024-07-30,19:44,Tuesday,Soft Drink 1.25L,Drink,Standard,3,Phone,23.97
406,367,2025-04-08,21:07,Tuesday,Cheesy Garlic Bread,Side,Standard,1,Phone,11.99
407,6555,2024-01-24,18:47,Wednesday,Cheesy Garlic Bread,Side,Standard,1,Online,11.99
408,4587,2024-09-06,19:29,Friday,Spicy Chicken Pizza,Pizza,Large,2,Phone,49.9
409,5247,2024-08-25,20:25,Sunday,Caesar Salad,Salad,Standard,2,Walk-in,19.98
410,37,2024-01-30,20:13,Tuesday,Margherita Pizza,Pizza,Medium,4,Phone,79.96
411,1532,2024-10-12,19:12,Saturday,Cheesy Pepperoni Pizza,Pizza,Large,1,Online,24.95
412,7913,2025-04-13,20:38,Sunday,Chicken Parmesan Pizza,Pizza,Medium,4,Online,83.16
413,2884,2025-02-01,21:39,Saturday,Caesar Salad,Salad,Standard,1,Phone,9.99
414,1098,2024-06-25,18:15,Tuesday,Prawns Paradise Pizza,Pizza,Large,1,Online,24.95
415,1159,2024-11-08,19:26,Friday,Chicken Parmesan Pizza,Pizza,Small,3,Online,56.13
416,1522,2025-09-02,19:34,Tuesday,BBQ Chicken Pizza,Pizza,Large,4,Phone,99.79
417,2367,2025-12-11,14:20,Thursday,Spicy Chicken Pizza,Pizza,Large,2,Phone,49.9
418,1119,2025-04-06,18:24,Sunday,Italiano Pizza,Pizza,Medium,1,Phone,20.79
419,4029,2025-07-29,19:53,Tuesday,Soft Drink 1.25L,Drink,Standard,4,Online,31.96
420,4632,2025-03-30,12:48,Sunday,Soft Drink 1.25L,Drink,Standard,2,Walk-in,15.98
421,4405,2024-08-13,18:49,Tuesday,Prawns Paradise Pizza,Pizza,Small,3,Walk-in,56.13
422,936,2025-04-13,18:34,Sunday,Soft Drink 1.25L,Drink,Standard,1,Online,7.99
423,1791,2025-01-10,22:06,Friday,Italiano Pizza,Pizza,Large,4,Online,99.79
424,2153,2025-10-31,19:52,Friday,Vegetarian Classic Pizza,Pizza,Medium,1,Phone,19.99
425,1720,2024-03-30,21:37,Saturday,Pasta Carbonara,Pasta,Standard,1,Walk-in,19.99
426,5048,2025-12-06,14:13,Saturday,Garlic Bread,Side,Standard,4,Walk-in,35.96
427,2303,2024-07-30,20:10,Tuesday,Italiano Pizza,Pizza,Large,3,Online,74.84
428,7375,2024-11-27,20:06,Wednesday,Prawns Paradise Pizza,Pizza,Medium,3,Online,62.37
429,7103,2024-05-18,20:44,Saturday,Wings (8 pcs),Wings,Standard,1,Phone,22.98
430,6238,2024-05-15,21:25,Wednesday,Vegetarian Classic Pizza,Pizza,Small,3,Walk-in,53.97
431,3394,2025-05-16,19:04,Friday,BBQ Chicken Pizza,Pizza,Large,3,Online,74.84
432,7671,2025-10-10,21:29,Friday,Cheesy Pepperoni Pizza,Pizza,Medium,3,Online,62.37
433,764,2025-05-14,20:29,Wednesday,Cheesy Garlic Bread,Side,Standard,1,Online,11.99
434,3259,2025-10-12,18:27,Sunday,Garlic Bread,Side,Standard,1,Online,8.99
435,6786,2024-08-04,18:35,Sunday,Soft Drink 1.25L,Drink,Standard,3,Phone,23.97
436,7325,2025-08-14,20:03,Thursday,BBQ Chicken Pizza,Pizza,Large,4,Phone,99.79
437,1018,2024-02-17,22:10,Saturday,Chicken Parmesan Pizza,Pizza,Large,4,Walk-in,99.79
438,1658,2025-03-27,22:58,Thursday,Pasta Carbonara,Pasta,Standard,1,Phone,19.99
439,5363,2024-05-15,19:05,Wednesday,Prawns Paradise Pizza,Pizza,Small,3,Walk-in,56.13
440,2503,2025-01-15,20:48,Wednesday,Spicy Chicken Pizza,Pizza,Small,4,Online,74.84
441,780,2024-08-27,12:30,Tuesday,Wings (8 pcs),Wings,Standard,1,Online,22.98
442,5571,2024-03-20,19:00,Wednesday,BBQ Chicken Pizza,Pizza,Large,2,Online,49.9
443,5686,2025-12-13,14:04,Saturday,Cheesy Garlic Bread,Side,Standard,1,Phone,11.99
444,6603,2024-08-22,13:20,Thursday,Caesar Salad,Salad,Standard,1,Online,9.99
445,5256,2025-01-11,22:09,Saturday,Prawns Paradise Pizza,Pizza,Small,4,Walk-in,74.84
446,2877,2024-03-11,20:40,Monday,Meat Feast Pizza,Pizza,Large,2,Phone,49.9
447,711,2024-06-04,22:08,Tuesday,Wings (8 pcs),Wings,Standard,4,Walk-in,91.92
448,2577,2024-05-06,21:15,Monday,Caesar Salad,Salad,Standard,3,Phone,29.97
449,220,2024-10-10,21:42,Thursday,Cheesy Pepperoni Pizza,Pizza,Small,3,Online,56.13
450,3210,2024-11-04,18:03,Monday,Margherita Pizza,Pizza,Large,2,Online,47.98
451,1975,2024-09-02,19:38,Monday,Soft Drink 1.25L,Drink,Standard,4,Walk-in,31.96
452,3169,2024-03-13,21:36,Wednesday,Meat Feast Pizza,Pizza,Medium,3,Walk-in,62.37
453,7819,2025-03-06,22:04,Thursday,Garlic Bread,Side,Standard,2,Phone,17.98
454,327,2024-01-18,22:50,Thursday,Cheesy Pepperoni Pizza,Pizza,Small,3,Walk-in,56.13
455,5750,2025-02-11,19:40,Tuesday,Prawns Paradise Pizza,Pizza,Large,4,Phone,99.79
456,648,2025-07-03,19:13,Thursday,BBQ Chicken Pizza,Pizza,Medium,1,Phone,20.79
457,5197,2024-06-08,21:41,Saturday,Cheesy Garlic Bread,Side,Standard,4,Online,47.96
458,7811,2025-11-28,21:03,Friday,Cheesy Pepperoni Pizza,Pizza,Medium,4,Online,83.16
459,5016,2024-09-07,20:19,Saturday,Cheesy Pepperoni Pizza,Pizza,Medium,1,Phone,20.79
460,1125,2025-11-13,20:10,Thursday,Spicy Chicken Pizza,Pizza,Small,1,Online,18.71
461,3047,2025-05-23,14:49,Friday,Garlic Bread,Side,Standard,3,Walk-in,26.97
462,2229,2024-10-02,19:16,Wednesday,Chicken Parmesan Pizza,Pizza,Small,3,Phone,56.13
463,2951,2025-12-30,13:54,Tuesday,Cheesy Pepperoni Pizza,Pizza,Medium,4,Online,83.16
464,6336,2025-08-03,13:36,Sunday,Spicy Chicken Pizza,Pizza,Medium,2,Phone,41.58
465,7035,2025-11-21,21:15,Friday,Chicken Parmesan Pizza,Pizza,Small,1,Walk-in,18.71
466,7539,2024-02-17,14:59,Saturday,Soft Drink 1.25L,Drink,Standard,3,Phone,23.97
467,2034,2024-02-06,19:46,Tuesday,Wings (8 pcs),Wings,Standard,2,Phone,45.96
468,4113,2024-11-23,20:03,Saturday,Farmhouse Classic Pizza,Pizza,Small,3,Walk-in,56.13
469,565,2024-07-02,21:55,Tuesday,Vegetarian Classic Pizza,Pizza,Large,1,Phone,23.99
470,3742,2024-10-16,12:12,Wednesday,Prawns Paradise Pizza,Pizza,Medium,1,Online,20.79
471,3017,2024-10-25,20:31,Friday,Prawns Paradise Pizza,Pizza,Large,2,Phone,49.9
472,196,2024-07-19,18:22,Friday,Vegetarian Classic Pizza,Pizza,Small,1,Phone,17.99
473,3083,2025-10-13,21:46,Monday,Meat Feast Pizza,Pizza,Medium,1,Online,20.79
474,4031,2024-11-10,22:09,Sunday,Chicken Parmesan Pizza,Pizza,Small,2,Phone,37.42
475,7351,2025-12-29,21:26,Monday,Farmhouse Classic Pizza,Pizza,Small,1,Walk-in,18.71
476,696,2025-12-18,20:32,Thursday,Garlic Bread,Side,Standard,4,Online,35.96
477,4652,2024-05-16,13:42,Thursday,Caesar Salad,Salad,Standard,1,Online,9.99
478,7587,2024-05-13,21:44,Monday,Vegetarian Classic Pizza,Pizza,Medium,3,Phone,59.97
479,1914,2024-11-30,13:12,Saturday,Cheesy Garlic Bread,Side,Standard,4,Phone,47.96
480,3683,2024-05-19,19:26,Sunday,Chicken Parmesan Pizza,Pizza,Small,1,Walk-in,18.71
481,2526,2024-05-03,19:54,Friday,Garlic Bread,Side,Standard,2,Phone,17.98
482,5709,2024-05-02,20:13,Thursday,Cheesy Pepperoni Pizza,Pizza,Small,3,Online,56.13
483,3247,2024-12-01,19:43,Sunday,BBQ Chicken Pizza,Pizza,Small,2,Phone,37.42
484,7001,2024-11-02,19:47,Saturday,Farmhouse Classic Pizza,Pizza,Small,1,Phone,18.71
485,6586,2025-07-17,21:07,Thursday,Vegetarian Classic Pizza,Pizza,Small,4,Walk-in,71.96
486,6748,2024-01-13,19:43,Saturday,Italiano Pizza,Pizza,Small,2,Walk-in,37.42
487,179,2025-10-07,22:12,Tuesday,Cheesy Pepperoni Pizza,Pizza,Large,3,Walk-in,74.84
488,7415,2025-10-23,21:51,Thursday,Pasta Carbonara,Pasta,Standard,2,Walk-in,39.98
489,1377,2024-12-05,22:27,Thursday,Chicken Parmesan Pizza,Pizza,Small,4,Walk-in,74.84
490,5597,2025-02-08,19:22,Saturday,Soft Drink 1.25L,Drink,Standard,1,Phone,7.99
491,7238,2024-08-07,14:39,Wednesday,Spicy Chicken Pizza,Pizza,Medium,3,Phone,62.37
492,3376,2025-09-26,21:30,Friday,Vegetarian Classic Pizza,Pizza,Large,3,Phone,71.96
493,3435,2024-03-03,18:56,Sunday,Cheesy Pepperoni Pizza,Pizza,Medium,4,Walk-in,83.16
494,6406,2025-06-22,20:30,Sunday,Vegetarian Classic Pizza,Pizza,Large,1,Phone,23.99
495,4116,2025-07-11,19:17,Friday,Soft Drink 1.25L,Drink,Standard,3,Online,23.97
496,7339,2024-07-03,21:17,Wednesday,Meat Feast Pizza,Pizza,Medium,2,Walk-in,41.58
497,1907,2024-02-29,22:06,Thursday,Soft Drink 1.25L,Drink,Standard,3,Online,23.97
498,4717,2024-09-10,21:51,Tuesday,Vegetarian Classic Pizza,Pizza,Medium,1,Walk-in,19.99
499,1938,2025-02-01,20:51,Saturday,Garlic Bread,Side,Standard,2,Walk-in,17.98
500,5739,2025-12-15,19:36,Monday,Garlic Bread,Side,Standard,1,Online,8.99
501,4442,2025-07-31,18:31,Thursday,BBQ Chicken Pizza,Pizza,Large,2,Phone,49.9
502,1793,2024-02-08,12:30,Thursday,Cheesy Pepperoni Pizza,Pizza,Small,2,Online,37.42
503,2792,2024-01-01,20:58,Monday,Cheesy Garlic Bread,Side,Standard,2,Walk-in,23.98
504,5773,2024-11-27,22:49,Wednesday,Italiano Pizza,Pizza,Small,2,Online,37.42
505,5772,2024-04-23,22:25,Tuesday,Garlic Bread,Side,Standard,1,Phone,8.99
506,1118,2025-08-23,22:46,Saturday,Chicken Parmesan Pizza,Pizza,Medium,3,Phone,62.37
507,5794,2025-03-23,22:44,Sunday,Soft Drink 1.25L,Drink,Standard,3,Walk-in,23.97
508,4825,2025-09-20,21:24,Saturday,Garlic Bread,Side,Standard,2,Online,17.98
509,15,2024-11-10,22:36,Sunday,Prawns Paradise Pizza,Pizza,Small,2,Online,37.42
510,1810,2025-02-04,20:06,Tuesday,Italiano Pizza,Pizza,Small,3,Online,56.13
511,2842,2025-05-23,22:10,Friday,BBQ Chicken Pizza,Pizza,Medium,1,Walk-in,20.79
512,94,2025-10-13,18:15,Monday,Cheesy Pepperoni Pizza,Pizza,Large,3,Phone,74.84
513,5902,2025-12-10,12:24,Wednesday,Cheesy Pepperoni Pizza,Pizza,Medium,3,Walk-in,62.37
514,4040,2025-03-24,21:22,Monday,Wings (8 pcs),Wings,Standard,2,Phone,45.96
515,6462,2025-07-13,21:41,Sunday,Caesar Salad,Salad,Standard,1,Phone,9.99
516,6548,2025-12-04,21:18,Thursday,Vegetarian Classic Pizza,Pizza,Small,4,Walk-in,71.96
517,608,2024-01-21,19:56,Sunday,Cheesy Garlic Bread,Side,Standard,3,Walk-in,35.97
518,7716,2025-01-19,22:05,Sunday,Spicy Chicken Pizza,Pizza,Large,1,Online,24.95
519,7721,2024-12-12,20:38,Thursday,Soft Drink 1.25L,Drink,Standard,1,Phone,7.99
520,1684,2025-03-20,22:26,Thursday,Spicy Chicken Pizza,Pizza,Small,1,Phone,18.71
521,1946,2025-12-14,13:25,Sunday,Farmhouse Classic Pizza,Pizza,Large,3,Phone,74.84
522,2956,2025-08-08,12:05,Friday,Soft Drink 1.25L,Drink,Standard,2,Walk-in,15.98
523,211,2024-10-28,18:40,Monday,Soft Drink 1.25L,Drink,Standard,2,Walk-in,15.98
524,6430,2024-10-25,19:31,Friday,Cheesy Pepperoni Pizza,Pizza,Medium,1,Phone,20.79
525,3040,2025-11-07,21:23,Friday,Farmhouse Classic Pizza,Pizza,Small,4,Walk-in,74.84
526,3603,2024-07-10,19:14,Wednesday,Pasta Carbonara,Pasta,Standard,1,Phone,19.99
527,5474,2024-10-02,19:34,Wednesday,Italiano Pizza,Pizza,Small,1,Walk-in,18.71
528,6705,2025-02-27,19:34,Thursday,Vegetarian Classic Pizza,Pizza,Large,1,Phone,23.99
529,2449,2025-12-04,13:57,Thursday,Soft Drink 1.25L,Drink,Standard,2,Phone,15.98
530,7775,2024-02-05,22:13,Monday,BBQ Chicken Pizza,Pizza,Small,4,Walk-in,74.84
531,5597,2024-07-16,19:52,Tuesday,BBQ Chicken Pizza,Pizza,Small,4,Walk-in,74.84
532,7462,2025-10-04,20:51,Saturday,BBQ Chicken Pizza,Pizza,Large,3,Phone,74.84
533,2672,2024-03-09,21:33,Saturday,Cheesy Pepperoni Pizza,Pizza,Medium,4,Online,83.16
534,3396,2025-04-14,14:36,Monday,Meat Feast Pizza,Pizza,Large,4,Walk-in,99.79
535,7107,2025-08-25,20:22,Monday,Chicken Parmesan Pizza,Pizza,Small,1,Phone,18.71
536,4989,2025-02-24,19:11,Monday,Farmhouse Classic Pizza,Pizza,Medium,4,Online,83.16
537,4987,2024-10-09,20:25,Wednesday,Caesar Salad,Salad,Standard,2,Online,19.98
538,1947,2024-02-09,12:30,Friday,Caesar Salad,Salad,Standard,3,Online,29.97
539,6697,2024-10-02,21:19,Wednesday,Garlic Bread,Side,Standard,1,Phone,8.99
540,1101,2024-10-14,18:47,Monday,Soft Drink 1.25L,Drink,Standard,1,Walk-in,7.99
541,3415,2025-03-29,20:05,Saturday,Cheesy Garlic Bread,Side,Standard,3,Online,35.97
542,6070,2024-07-11,19:33,Thursday,Pasta Carbonara,Pasta,Standard,2,Phone,39.98
