Customer_ID,Visit_Frequency,Avg_Order_Value,Last_Visit_Date,Preferred_Item,Preferred_Channel
418,4,59.085,2025-10-13,Farmhouse Classic Pizza,Online
419,8,42.8825,2025-11-14,Garlic Bread,Online
420,5,40.484,2025-06-19,Caesar Salad,Phone
421,6,52.225,2025-06-16,BBQ Chicken Pizza,Online
422,4,41.0875,2025-12-02,Chicken Parmesan Pizza,Walk-in
423,5,44.346,2025-04-13,Chicken Parmesan Pizza,Online
424,3,56.419999999999995,2025-12-30,Caesar Salad,Online
425,10,50.913,2025-11-25,Soft Drink 1.25L,Online
426,5,51.205999999999996,2025-11-28,BBQ Chicken Pizza,Online
427,7,56.96714285714285,2025-12-19,Wings (8 pcs),Phone
428,8,39.522499999999994,2025-12-19,Prawns Paradise Pizza,Phone
429,6,39.73333333333333,2025-09-22,Caesar Salad,Phone
430,7,32.519999999999996,2025-11-20,Caesar Salad,Phone
431,6,32.10166666666667,2025-12-31,Garlic Bread,Phone
432,4,65.57000000000001,2025-11-20,BBQ Chicken Pizza,Phone
433,8,40.980000000000004,2025-12-10,Cheesy Garlic Bread,Online
434,6,45.45333333333334,2025-11-24,Cheesy Pepperoni Pizza,Online
435,7,46.215714285714284,2025-11-08,Cheesy Garlic Bread,Phone
436,8,42.073750000000004,2025-10-23,BBQ Chicken Pizza,Phone
437,5,42.73,2025-11-28,Spicy Chicken Pizza,Online
438,12,45.87416666666667,2025-11-24,Wings (8 pcs),Phone
439,7,30.34714285714286,2025-10-27,Soft Drink 1.25L,Online
440,7,43.07857142857143,2025-12-06,Garlic Bread,Online
441,6,33.468333333333334,2025-12-23,Caesar Salad,Online
442,6,48.824999999999996,2025-02-22,Prawns Paradise Pizza,Online
443,3,27.97,2025-02-09,Cheesy Garlic Bread,Online
444,9,52.101111111111116,2025-03-30,Margherita Pizza,Online
445,2,74.845,2025-05-03,Italiano Pizza,Phone
446,11,38.407272727272726,2025-12-03,Garlic Bread,Phone
447,9,57.56777777777778,2025-11-07,BBQ Chicken Pizza,Walk-in
448,5,75.08,2025-12-01,BBQ Chicken Pizza,Phone
449,4,27.482499999999998,2025-06-14,Garlic Bread,Online
450,5,59.870000000000005,2025-08-23,Cheesy Pepperoni Pizza,Online
451,3,56.29333333333333,2025-01-18,Garlic Bread,Walk-in
452,7,54.24571428571429,2025-11-15,Wings (8 pcs),Walk-in
453,6,50.99333333333333,2025-05-16,Cheesy Garlic Bread,Online
454,5,58.782000000000004,2025-11-30,Cheesy Pepperoni Pizza,Online
455,3,20.790000000000003,2025-01-10,Cheesy Pepperoni Pizza,Online
456,3,36.26,2025-02-14,Cheesy Pepperoni Pizza,Phone
457,10,51.727999999999994,2025-09-05,BBQ Chicken Pizza,Phone
458,5,45.254,2025-10-22,BBQ Chicken Pizza,Walk-in
459,5,42.28,2025-11-13,Cheesy Pepperoni Pizza,Online
460,8,53.4475,2025-12-21,Margherita Pizza,Online
461,5,35.694,2025-04-08,Spicy Chicken Pizza,Phone
462,7,51.88857142857143,2025-09-04,Caesar Salad,Walk-in
463,3,65.24,2025-10-24,Prawns Paradise Pizza,Online
464,3,30.516666666666666,2025-12-09,Caesar Salad,Online
465,6,52.96666666666667,2025-07-20,Italiano Pizza,Walk-in
466,5,29.784,2025-12-30,Margherita Pizza,Phone
467,10,49.565999999999995,2025-12-11,Italiano Pizza,Online
468,10,46.93,2025-07-07,Spicy Chicken Pizza,Online
469,5,42.762,2025-11-10,Chicken Parmesan Pizza,Phone
470,6,63.461666666666666,2025-09-11,Chicken Parmesan Pizza,Online
471,10,40.592,2025-07-24,Caesar Salad,Walk-in
472,4,45.9775,2025-12-24,Spicy Chicken Pizza,Phone
473,6,29.38,2025-11-30,Soft Drink 1.25L,Online
474,6,43.15833333333333,2025-12-22,BBQ Chicken Pizza,Online
475,7,58.85,2025-08-23,Farmhouse Classic Pizza,Phone
476,9,58.50333333333333,2025-08-03,Chicken Parmesan Pizza,Phone
477,5,49.348,2025-11-03,Vegetarian Classic Pizza,Phone
478,6,67.08333333333333,2025-07-25,Wings (8 pcs),Online
479,9,42.400000000000006,2025-10-27,Caesar Salad,Walk-in
480,6,45.410000000000004,2025-05-30,Farmhouse Classic Pizza,Online
481,5,56.436,2025-12-23,Wings (8 pcs),Walk-in
482,8,63.345,2025-07-31,Margherita Pizza,Online
483,8,37.8925,2025-09-15,Caesar Salad,Phone
484,5,39.57,2025-12-25,Cheesy Garlic Bread,Phone
485,9,46.29666666666666,2025-12-13,Pasta Carbonara,Walk-in
486,8,55.78,2025-11-05,Farmhouse Classic Pizza,Phone
487,9,50.12555555555556,2025-12-17,BBQ Chicken Pizza,Online
488,2,33.465,2025-09-25,Caesar Salad,Online
489,2,41.915,2025-10-21,Garlic Bread,Phone
490,3,59.54333333333333,2025-08-10,Pasta Carbonara,Phone
491,13,23.773076923076925,2025-12-23,Garlic Bread,Phone
492,4,34.85,2025-12-12,Cheesy Pepperoni Pizza,Online
493,6,40.85666666666666,2025-10-26,Farmhouse Classic Pizza,Walk-in
494,8,47.64625,2025-07-14,Soft Drink 1.25L,Walk-in
495,13,42.83076923076923,2025-12-10,Chicken Parmesan Pizza,Online
496,5,59.629999999999995,2025-08-07,Vegetarian Classic Pizza,Walk-in
497,3,63.59333333333333,2024-07-30,Italiano Pizza,Phone
498,6,46.185,2025-11-04,Pasta Carbonara,Phone
499,6,50.348333333333336,2025-09-28,Cheesy Pepperoni Pizza,Online
500,2,40.379999999999995,2025-06-24,Farmhouse Classic Pizza,Online
501,11,50.371818181818185,2025-12-11,Farmhouse Classic Pizza,Walk-in
502,9,50.55111111111111,2025-10-26,Cheesy Pepperoni Pizza,Phone
503,8,43.955,2025-12-16,Cheesy Garlic Bread,Online
504,9,46.867777777777775,2025-12-25,Wings (8 pcs),Walk-in
505,11,40.870909090909095,2025-10-04,BBQ Chicken Pizza,Online
506,6,67.51,2025-07-15,Margherita Pizza,Online
507,6,32.806666666666665,2025-09-10,Garlic Bread,Online
508,3,44.19,2025-01-21,BBQ Chicken Pizza,Walk-in
509,4,60.004999999999995,2025-11-17,Pasta Carbonara,Walk-in
510,5,57.501999999999995,2025-12-15,Spicy Chicken Pizza,Online
511,1,49.9,2025-05-29,Farmhouse Classic Pizza,Online
512,8,49.27625,2025-06-14,Farmhouse Classic Pizza,Phone
513,11,47.20363636363636,2025-12-22,Margherita Pizza,Phone
514,3,56.39000000000001,2025-03-30,BBQ Chicken Pizza,Walk-in
515,7,67.61857142857143,2025-10-13,Meat Feast Pizza,Phone
516,6,42.72666666666667,2025-12-09,Cheesy Pepperoni Pizza,Online
517,7,41.191428571428574,2025-10-02,Cheesy Garlic Bread,Walk-in
518,9,60.94555555555556,2025-12-13,Pasta Carbonara,Phone
519,4,40.4725,2025-08-26,Cheesy Garlic Bread,Online
520,7,68.55857142857143,2025-12-23,Vegetarian Classic Pizza,Walk-in
521,9,52.154444444444444,2025-09-14,Garlic Bread,Online
522,5,49.568,2025-03-21,BBQ Chicken Pizza,Walk-in
523,5,45.3,2025-05-11,Cheesy Garlic Bread,Phone
524,9,53.965555555555554,2025-11-25,Italiano Pizza,Online
525,9,56.99555555555556,2025-10-26,Chicken Parmesan Pizza,Phone
526,5,53.188,2024-12-15,Italiano Pizza,Online
527,10,32.421,2025-04-29,Cheesy Garlic Bread,Online
528,8,48.893750000000004,2025-12-22,Chicken Parmesan Pizza,Online
529,2,54.69,2024-10-16,BBQ Chicken Pizza,Online
530,7,51.287142857142854,2025-11-11,BBQ Chicken Pizza,Online
531,8,52.59125,2025-07-05,Caesar Salad,Phone
532,10,41.088,2025-09-04,Cheesy Garlic Bread,Phone
533,8,52.39625,2025-11-19,Spicy Chicken Pizza,Online
534,6,56.656666666666666,2025-08-21,Chicken Parmesan Pizza,Phone
535,5,32.21,2025-11-21,Cheesy Garlic Bread,Online
536,4,47.410000000000004,2025-06-14,Soft Drink 1.25L,Online
537,4,29.767500000000002,2025-09-13,Caesar Salad,Online
538,4,38.9375,2025-06-06,BBQ Chicken Pizza,Online
539,5,47.22,2025-08-23,Cheesy Garlic Bread,Walk-in
540,5,28.3,2025-11-23,BBQ Chicken Pizza,Phone
541,13,48.90461538461538,2025-09-27,Caesar Salad,Online
542,4,68.525,2025-09-14,Chicken Parmesan Pizza,Phone
543,10,51.834,2025-11-12,Margherita Pizza,Phone
544,7,55.104285714285716,2025-12-31,BBQ Chicken Pizza,Walk-in
545,4,52.052499999999995,2025-06-02,Cheesy Garlic Bread,Online
546,7,32.34428571428571,2025-11-29,BBQ Chicken Pizza,Walk-in
547,5,36.294,2025-06-16,Wings (8 pcs),Online
548,7,34.05,2025-09-11,Caesar Salad,Online
549,6,42.655,2025-06-17,Farmhouse Classic Pizza,Online
550,8,46.415,2025-12-10,Wings (8 pcs),Phone
551,10,44.396,2025-11-12,Farmhouse Classic Pizza,Walk-in
552,11,41.99727272727273,2025-11-04,Cheesy Garlic Bread,Walk-in
553,6,56.59,2025-10-26,Meat Feast Pizza,Online
554,6,36.971666666666664,2025-09-26,Pasta Carbonara,Phone
555,8,43.48625,2025-06-16,Meat Feast Pizza,Walk-in
556,3,52.01333333333333,2025-07-18,Italiano Pizza,Online
557,5,41.158,2025-11-03,BBQ Chicken Pizza,Walk-in
558,7,51.39714285714286,2025-10-25,Cheesy Garlic Bread,Phone
559,6,35.04,2025-10-28,Italiano Pizza,Online
560,10,40.058,2025-11-09,BBQ Chicken Pizza,Phone
561,7,43.32,2025-08-11,BBQ Chicken Pizza,Phone
562,7,50.784285714285716,2025-06-27,Spicy Chicken Pizza,Walk-in
563,8,34.74875,2025-12-25,Meat Feast Pizza,Walk-in
564,10,48.204,2025-12-29,Garlic Bread,Online
565,11,49.35363636363636,2025-10-30,Caesar Salad,Phone
566,3,44.13333333333333,2025-09-24,Farmhouse Classic Pizza,Online
567,8,42.535,2025-10-13,Caesar Salad,Online
568,6,35.69,2025-12-30,Cheesy Garlic Bread,Walk-in
569,10,43.376999999999995,2025-12-12,Garlic Bread,Walk-in
570,3,51.836666666666666,2025-10-05,Garlic Bread,Online
571,5,48.726,2025-09-24,Chicken Parmesan Pizza,Online
572,5,49.224000000000004,2024-06-25,Cheesy Pepperoni Pizza,Walk-in
573,9,52.41111111111112,2025-08-11,Garlic Bread,Online
574,6,39.550000000000004,2025-08-01,Margherita Pizza,Online
575,9,37.64666666666667,2025-12-23,Cheesy Pepperoni Pizza,Online
576,8,37.4925,2025-07-17,Garlic Bread,Online
577,3,36.61666666666667,2025-07-06,Cheesy Garlic Bread,Phone
578,3,58.660000000000004,2025-05-25,Garlic Bread,Online
579,8,56.95125,2025-09-20,Chicken Parmesan Pizza,Online
580,6,48.80166666666667,2025-02-18,Spicy Chicken Pizza,Online
581,9,57.18,2025-06-28,Meat Feast Pizza,Online
582,8,68.58625,2025-08-25,Italiano Pizza,Walk-in
583,5,47.013999999999996,2024-12-10,Chicken Parmesan Pizza,Phone
584,6,46.401666666666664,2025-11-22,Prawns Paradise Pizza,Phone
585,11,50.14454545454546,2025-10-31,Meat Feast Pizza,Online
586,8,56.129999999999995,2025-12-02,Farmhouse Classic Pizza,Phone
587,9,46.766666666666666,2025-11-16,Cheesy Garlic Bread,Phone
588,10,44.158,2025-12-02,Farmhouse Classic Pizza,Phone
589,6,65.10000000000001,2025-09-20,Farmhouse Classic Pizza,Online
590,9,51.51111111111111,2025-12-19,Chicken Parmesan Pizza,Walk-in
591,4,47.214999999999996,2025-12-13,Farmhouse Classic Pizza,Walk-in
592,3,24.84,2025-09-24,BBQ Chicken Pizza,Online
593,4,51.43,2025-07-15,Farmhouse Classic Pizza,Online
594,4,32.1025,2025-10-13,Cheesy Garlic Bread,Online
595,4,69.245,2025-11-25,Italiano Pizza,Phone
596,10,56.732000000000006,2025-12-31,Margherita Pizza,Online
597,4,64.56,2025-10-14,Cheesy Pepperoni Pizza,Online
598,6,36.97666666666667,2025-12-02,BBQ Chicken Pizza,Online
599,6,31.94,2025-12-23,Farmhouse Classic Pizza,Online
600,6,48.415,2025-10-19,Caesar Salad,Phone
601,7,51.18714285714286,2025-12-22,BBQ Chicken Pizza,Walk-in
602,5,38.476,2025-11-08,Spicy Chicken Pizza,Phone
603,11,44.776363636363634,2025-12-12,Italiano Pizza,Phone
604,4,48.57,2025-10-11,Garlic Bread,Online
605,14,44.51714285714286,2025-08-25,Caesar Salad,Online
606,8,45.2375,2025-06-11,Chicken Parmesan Pizza,Online
607,6,27.0,2025-08-30,Cheesy Pepperoni Pizza,Online
608,8,48.8325,2025-11-10,Cheesy Garlic Bread,Online
609,10,62.690999999999995,2025-12-10,Cheesy Garlic Bread,Online
610,8,39.09625,2025-07-07,Caesar Salad,Phone
611,4,31.8725,2025-11-04,Garlic Bread,Online
612,6,28.471666666666664,2025-12-10,Caesar Salad,Online
613,5,38.334,2025-11-26,Prawns Paradise Pizza,Online
614,9,49.12444444444444,2025-12-20,Margherita Pizza,Online
615,3,41.83666666666667,2025-03-14,Farmhouse Classic Pizza,Online
616,5,30.554000000000002,2025-06-30,Cheesy Garlic Bread,Phone
617,8,35.57125,2025-10-30,Wings (8 pcs),Online
618,4,24.884999999999998,2025-07-05,Margherita Pizza,Online
619,7,70.59,2025-11-19,Wings (8 pcs),Online
620,4,45.535,2025-12-18,Caesar Salad,Online
621,5,34.694,2025-10-08,Caesar Salad,Online
622,4,49.05,2025-12-07,Italiano Pizza,Phone
623,4,25.4525,2025-12-12,Garlic Bread,Phone
624,2,31.185000000000002,2024-07-30,Prawns Paradise Pizza,Online
625,5,36.57,2025-12-09,Soft Drink 1.25L,Phone
626,5,44.1,2025-06-07,Caesar Salad,Phone
627,9,50.91222222222222,2025-12-23,Cheesy Garlic Bread,Walk-in
628,4,32.225,2025-08-29,BBQ Chicken Pizza,Phone
629,8,32.2775,2025-11-30,Italiano Pizza,Phone
630,6,58.28333333333333,2025-03-27,BBQ Chicken Pizza,Online
631,3,62.633333333333326,2025-03-27,Vegetarian Classic Pizza,Walk-in
632,6,49.474999999999994,2025-10-05,BBQ Chicken Pizza,Walk-in
633,5,39.18,2025-07-07,Chicken Parmesan Pizza,Online
634,7,48.84142857142857,2025-01-03,Caesar Salad,Online
635,3,42.64333333333333,2025-10-01,Cheesy Garlic Bread,Online
636,7,54.362857142857145,2025-12-24,Wings (8 pcs),Phone
637,8,29.38125,2025-10-01,Caesar Salad,Online
638,6,73.44666666666667,2025-09-30,Chicken Parmesan Pizza,Online
639,7,56.17857142857143,2025-10-19,Italiano Pizza,Phone
640,5,37.76,2025-08-08,Caesar Salad,Online
641,5,41.266000000000005,2025-08-17,Cheesy Garlic Bread,Online
642,9,47.11,2025-11-21,BBQ Chicken Pizza,Walk-in
643,4,29.3675,2025-02-01,Farmhouse Classic Pizza,Phone
644,7,64.76857142857143,2025-12-11,Italiano Pizza,Online
645,2,41.58,2025-08-14,Meat Feast Pizza,Phone
646,7,37.51,2025-09-17,Cheesy Garlic Bread,Phone
647,6,37.89666666666667,2025-10-24,BBQ Chicken Pizza,Walk-in
648,7,39.30142857142857,2025-07-03,BBQ Chicken Pizza,Walk-in
649,12,56.70666666666667,2025-11-13,Chicken Parmesan Pizza,Online
650,8,58.6075,2025-12-25,Spicy Chicken Pizza,Phone
651,3,20.256666666666664,2025-07-12,Margherita Pizza,Walk-in
652,9,52.66555555555556,2025-11-29,Prawns Paradise Pizza,Walk-in
653,4,46.974999999999994,2025-10-23,Pasta Carbonara,Phone
654,8,49.09375,2025-10-29,Chicken Parmesan Pizza,Phone
655,6,54.29,2025-11-22,Wings (8 pcs),Online
656,5,40.932,2025-10-22,Cheesy Garlic Bread,Online
657,12,39.81,2025-12-18,BBQ Chicken Pizza,Walk-in
658,3,29.55666666666667,2025-06-17,Caesar Salad,Online
659,15,46.571999999999996,2025-12-18,Garlic Bread,Online
660,5,24.722,2025-10-15,BBQ Chicken Pizza,Online
661,4,17.4825,2025-09-08,Soft Drink 1.25L,Walk-in
662,4,34.1225,2025-10-11,Italiano Pizza,Walk-in
663,6,39.67166666666667,2025-08-17,BBQ Chicken Pizza,Online
664,10,37.274,2025-11-23,Soft Drink 1.25L,Online
665,6,37.46666666666666,2025-12-14,Soft Drink 1.25L,Phone
666,6,41.71,2025-07-27,Cheesy Garlic Bread,Walk-in
667,5,37.216,2025-07-27,Cheesy Garlic Bread,Online
668,6,37.83833333333333,2025-08-18,Garlic Bread,Phone
669,8,32.1475,2025-09-06,Cheesy Pepperoni Pizza,Online
670,4,38.980000000000004,2025-11-20,Prawns Paradise Pizza,Online
671,9,38.41333333333333,2025-10-03,Prawns Paradise Pizza,Walk-in
672,5,36.046,2025-06-14,Pasta Carbonara,Phone
673,4,37.59,2025-05-03,Chicken Parmesan Pizza,Phone
674,6,38.785000000000004,2025-07-27,Cheesy Garlic Bread,Online
675,11,62.78545454545454,2025-10-27,Chicken Parmesan Pizza,Online
676,6,58.775,2025-08-25,Prawns Paradise Pizza,Online
677,5,38.815999999999995,2025-07-08,Vegetarian Classic Pizza,Walk-in
678,2,35.345,2025-12-18,Cheesy Pepperoni Pizza,Online
679,3,80.53333333333335,2025-11-07,Italiano Pizza,Walk-in
680,7,44.99285714285714,2025-12-12,Caesar Salad,Phone
681,6,49.14666666666667,2025-11-01,Pasta Carbonara,Online
682,7,64.82571428571428,2025-12-17,Spicy Chicken Pizza,Walk-in
683,5,51.568,2025-05-29,Caesar Salad,Walk-in
684,4,51.769999999999996,2025-11-26,Margherita Pizza,Phone
685,5,53.093999999999994,2025-08-09,Meat Feast Pizza,Online
686,6,42.80166666666667,2025-12-24,Italiano Pizza,Online
687,4,37.06,2025-12-12,Cheesy Garlic Bread,Phone
688,4,63.825,2025-02-07,Farmhouse Classic Pizza,Walk-in
689,5,48.614,2025-11-22,Cheesy Garlic Bread,Online
690,4,27.3325,2025-10-19,Garlic Bread,Online
691,3,44.45333333333334,2025-08-24,BBQ Chicken Pizza,Online
692,9,37.78111111111111,2025-12-28,Prawns Paradise Pizza,Phone
693,6,38.806666666666665,2025-08-23,Caesar Salad,Online
694,7,42.784285714285716,2025-10-30,Caesar Salad,Walk-in
695,2,61.46,2025-04-22,Garlic Bread,Online
696,3,57.723333333333336,2025-12-18,Chicken Parmesan Pizza,Online
697,6,45.73499999999999,2025-10-05,Spicy Chicken Pizza,Phone
698,7,44.135714285714286,2025-12-10,Margherita Pizza,Phone
699,5,48.065999999999995,2025-12-31,Garlic Bread,Phone
700,8,39.3775,2025-10-24,Spicy Chicken Pizza,Phone
701,6,38.295,2025-08-06,Garlic Bread,Online
702,9,39.96,2025-12-26,Soft Drink 1.25L,Phone
703,7,46.645714285714284,2025-10-05,Italiano Pizza,Walk-in
704,9,45.10666666666667,2025-11-07,Cheesy Garlic Bread,Walk-in
705,3,44.93666666666667,2025-12-16,Chicken Parmesan Pizza,Walk-in
706,5,42.586,2025-10-21,Caesar Salad,Online
707,5,51.698,2025-09-26,Italiano Pizza,Phone
708,10,40.653999999999996,2025-09-28,Cheesy Garlic Bread,Phone
709,11,47.93727272727272,2025-11-05,Cheesy Pepperoni Pizza,Phone
710,9,39.693333333333335,2025-12-17,Farmhouse Classic Pizza,Online
711,9,41.833333333333336,2025-11-11,Caesar Salad,Walk-in
712,9,41.846666666666664,2025-09-06,Farmhouse Classic Pizza,Online
713,4,51.3725,2025-09-22,BBQ Chicken Pizza,Walk-in
714,6,47.06,2025-12-18,Chicken Parmesan Pizza,Walk-in
715,11,47.92636363636364,2025-11-23,Cheesy Pepperoni Pizza,Walk-in
716,10,41.887,2025-09-22,Soft Drink 1.25L,Online
717,9,41.82666666666667,2025-08-01,Caesar Salad,Walk-in
718,3,59.29333333333333,2025-11-08,Cheesy Garlic Bread,Online
719,4,50.015,2025-03-23,BBQ Chicken Pizza,Walk-in
720,1,56.13,2024-06-30,Italiano Pizza,Walk-in
721,6,46.76499999999999,2025-12-09,Meat Feast Pizza,Online
722,7,61.86,2025-10-05,Chicken Parmesan Pizza,Walk-in
723,6,50.574999999999996,2025-12-19,Pasta Carbonara,Phone
724,7,22.544285714285714,2025-10-03,Caesar Salad,Online
725,2,37.425,2025-05-12,Cheesy Pepperoni Pizza,Phone
726,8,44.075,2025-12-17,Spicy Chicken Pizza,Online
727,2,19.975,2025-12-11,Soft Drink 1.25L,Online
728,9,41.89,2025-08-06,Farmhouse Classic Pizza,Online
729,5,33.239999999999995,2025-12-03,BBQ Chicken Pizza,Online
730,4,30.77,2025-06-09,Cheesy Pepperoni Pizza,Online
731,8,37.37,2025-08-26,Caesar Salad,Walk-in
732,9,53.937777777777775,2025-10-13,Cheesy Garlic Bread,Online
733,3,41.63,2025-12-26,Wings (8 pcs),Online
734,2,17.47,2025-11-03,Caesar Salad,Walk-in
735,7,40.607142857142854,2025-12-21,Prawns Paradise Pizza,Online
736,4,52.45,2025-10-20,Cheesy Garlic Bread,Walk-in
737,1,68.94,2024-11-22,Wings (8 pcs),Online
738,7,55.55857142857143,2025-04-23,BBQ Chicken Pizza,Walk-in
740,7,31.621428571428574,2025-09-20,Caesar Salad,Online
741,5,45.126,2025-10-18,Farmhouse Classic Pizza,Online
742,6,50.52,2025-02-23,BBQ Chicken Pizza,Phone
743,6,30.24666666666667,2025-11-18,Cheesy Garlic Bread,Online
744,3,31.633333333333336,2025-12-19,Margherita Pizza,Walk-in
745,6,45.36333333333334,2025-08-19,BBQ Chicken Pizza,Online
746,4,44.9725,2025-10-13,Pasta Carbonara,Online
747,4,24.2125,2024-08-25,Cheesy Garlic Bread,Phone
748,5,55.874,2025-12-02,Spicy Chicken Pizza,Phone
749,9,43.083333333333336,2025-10-25,Italiano Pizza,Walk-in
750,9,39.77777777777778,2025-10-17,Chicken Parmesan Pizza,Walk-in
751,9,26.828888888888887,2025-12-31,Caesar Salad,Walk-in
752,7,42.135714285714286,2025-09-05,Margherita Pizza,Phone
753,7,59.15714285714286,2025-09-21,Farmhouse Classic Pizza,Online
754,6,46.08166666666667,2025-07-07,Meat Feast Pizza,Phone
755,5,35.086,2025-10-16,Soft Drink 1.25L,Online
756,9,39.94777777777777,2025-08-27,Caesar Salad,Phone
757,7,37.175714285714285,2025-10-26,Wings (8 pcs),Walk-in
758,5,57.196000000000005,2025-10-02,Cheesy Garlic Bread,Online
759,5,46.536,2024-12-28,BBQ Chicken Pizza,Phone
760,5,73.018,2025-03-26,Prawns Paradise Pizza,Online
761,7,42.785714285714285,2025-12-30,Cheesy Garlic Bread,Online
762,11,56.375454545454545,2025-11-03,Cheesy Pepperoni Pizza,Walk-in
763,9,42.54555555555555,2025-09-17,BBQ Chicken Pizza,Walk-in
764,6,46.215,2025-11-03,BBQ Chicken Pizza,Online
765,6,43.336666666666666,2025-03-28,Cheesy Pepperoni Pizza,Walk-in
766,9,48.864444444444445,2025-08-01,Wings (8 pcs),Online
767,6,45.495,2025-06-21,Caesar Salad,Walk-in
768,3,59.54333333333333,2025-09-28,Pasta Carbonara,Online
769,4,35.575,2025-08-01,Soft Drink 1.25L,Online
770,10,48.511,2025-12-04,Caesar Salad,Walk-in
771,4,55.53,2025-07-18,Cheesy Garlic Bread,Phone
772,6,47.330000000000005,2025-06-17,Caesar Salad,Online
773,10,44.013,2025-11-16,Prawns Paradise Pizza,Walk-in
774,4,56.3625,2025-05-15,Meat Feast Pizza,Online
775,5,56.496,2025-10-25,Caesar Salad,Online
776,6,40.19166666666667,2025-12-02,Cheesy Garlic Bread,Phone
777,4,33.06,2025-11-12,Spicy Chicken Pizza,Walk-in
778,7,40.04571428571428,2025-09-25,Cheesy Pepperoni Pizza,Phone
779,6,21.276666666666667,2025-11-18,Caesar Salad,Online
780,10,45.988,2025-12-27,Pasta Carbonara,Phone
781,6,53.56166666666667,2025-09-18,Chicken Parmesan Pizza,Walk-in
782,4,38.57,2025-06-25,Cheesy Garlic Bread,Phone
783,5,40.358,2025-07-09,Cheesy Garlic Bread,Online
784,3,45.836666666666666,2025-01-30,Chicken Parmesan Pizza,Phone
785,4,46.595,2025-08-03,Cheesy Pepperoni Pizza,Walk-in
786,3,44.93,2025-06-20,Cheesy Garlic Bread,Phone
787,5,39.656,2025-07-25,BBQ Chicken Pizza,Phone
788,4,30.330000000000002,2025-03-21,BBQ Chicken Pizza,Walk-in
789,10,47.275,2025-12-02,Margherita Pizza,Online
790,6,59.343333333333334,2025-12-10,Cheesy Garlic Bread,Phone
791,5,56.672000000000004,2025-12-08,Cheesy Garlic Bread,Online
792,1,31.96,2025-12-03,Soft Drink 1.25L,Phone
793,3,63.85999999999999,2025-10-12,Cheesy Pepperoni Pizza,Phone
794,6,38.50333333333334,2025-11-26,Caesar Salad,Phone
795,4,73.35499999999999,2025-12-31,BBQ Chicken Pizza,Online
796,9,31.970000000000002,2025-11-28,BBQ Chicken Pizza,Phone
797,5,48.614,2025-12-18,Italiano Pizza,Phone
798,2,37.42,2024-04-17,Chicken Parmesan Pizza,Online
799,3,40.766666666666666,2025-07-12,Garlic Bread,Walk-in
800,6,59.92666666666667,2025-07-15,Margherita Pizza,Phone
801,4,45.185,2025-09-29,BBQ Chicken Pizza,Walk-in
802,3,51.49,2025-12-22,Cheesy Garlic Bread,Phone
803,8,51.02,2025-12-22,Garlic Bread,Walk-in
804,9,39.74444444444444,2025-12-31,Spicy Chicken Pizza,Walk-in
805,6,43.800000000000004,2025-09-03,Margherita Pizza,Phone
806,5,42.91799999999999,2025-12-28,Garlic Bread,Phone
807,7,40.402857142857144,2025-08-02,Meat Feast Pizza,Walk-in
808,5,34.538,2025-06-01,Cheesy Garlic Bread,Walk-in
809,9,52.708888888888886,2025-12-22,Cheesy Garlic Bread,Phone
810,7,48.79857142857143,2025-07-18,Prawns Paradise Pizza,Walk-in
811,3,52.50666666666666,2025-06-30,Cheesy Garlic Bread,Online
812,6,29.393333333333334,2025-12-31,Soft Drink 1.25L,Online
